customer_id,customer_name,customer_email,signup_at,metadata_super,region_raw,marketing_source_raw
610,Customer 610,user_610@example.com,2024-12-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.610""}",APAC,paid_social
611,Customer 611,user_611@example.com,2024-03-10T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.611""}",US,referral
612,Customer 612,user_612@example.com,2024-04-28T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.612""}",APAC,paid_social
613,Customer 613,user_613@example.com,2024-02-01T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.613""}",APAC,paid_social
614,Customer 614,user_614@example.com,2024-06-24T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.614""}",None,referral
615,Customer 615,user_615@example.com,2024-06-08T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.615""}",None,referral
616,Customer 616,user_616@example.com,2024-06-01T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.616""}",EMEA,organic
617,Customer 617,user_617@example.com,2024-02-26T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.617""}",US,paid_social
618,Customer 618,user_618@example.com,2024-03-22T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.618""}",APAC,referral
619,Customer 619,user_619@example.com,2024-02-17T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.619""}",APAC,referral
620,Customer 620,user_620@example.com,2024-08-10T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.620""}",APAC,google_ads
621,Customer 621,user_621@example.com,2024-06-24T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.621""}",EMEA,organic
622,Customer 622,user_622@example.com,2024-05-05T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.622""}",APAC,referral
623,Customer 623,user_623@example.com,2024-07-02T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.623""}",None,google_ads
624,Customer 624,user_624@example.com,2024-09-10T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.624""}",None,google_ads
625,Customer 625,user_625@example.com,2024-07-29T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.625""}",US,google_ads
626,Customer 626,user_626@example.com,2024-05-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.626""}",EMEA,referral
627,Customer 627,user_627@example.com,2024-02-09T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.627""}",APAC,google_ads
628,Customer 628,user_628@example.com,2024-06-18T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.628""}",US,paid_social
629,Customer 629,user_629@example.com,2024-03-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.629""}",EMEA,google_ads
630,Customer 630,user_630@example.com,2024-06-05T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.630""}",APAC,google_ads
631,Customer 631,user_631@example.com,2024-03-05T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.631""}",APAC,google_ads
632,Customer 632,user_632@example.com,2024-04-04T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.632""}",EMEA,referral
633,Customer 633,user_633@example.com,2024-12-25T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.633""}",US,organic
634,Customer 634,user_634@example.com,2024-03-03T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.634""}",EMEA,google_ads
635,Customer 635,user_635@example.com,2024-08-05T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.635""}",EMEA,organic
636,Customer 636,user_636@example.com,2024-07-04T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.636""}",US,organic
637,Customer 637,user_637@example.com,2024-08-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.637""}",APAC,referral
638,Customer 638,user_638@example.com,2024-05-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.638""}",APAC,organic
639,Customer 639,user_639@example.com,2024-11-24T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.639""}",US,paid_social
640,Customer 640,user_640@example.com,2024-08-23T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.640""}",US,paid_social
641,Customer 641,user_641@example.com,2024-09-15T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.641""}",None,referral
642,Customer 642,user_642@example.com,2024-07-11T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.642""}",None,google_ads
643,Customer 643,user_643@example.com,2024-01-06T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.643""}",US,organic
644,Customer 644,user_644@example.com,2024-08-09T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.644""}",EMEA,google_ads
645,Customer 645,user_645@example.com,2024-06-08T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.645""}",EMEA,google_ads
646,Customer 646,user_646@example.com,2024-05-13T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.646""}",None,organic
647,Customer 647,user_647@example.com,2024-06-03T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.647""}",None,google_ads
648,Customer 648,user_648@example.com,2024-02-12T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.648""}",EMEA,referral
649,Customer 649,user_649@example.com,2024-10-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.649""}",APAC,referral
650,Customer 650,user_650@example.com,2024-11-10T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.650""}",None,google_ads
651,Customer 651,user_651@example.com,2024-08-24T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.651""}",APAC,google_ads
652,Customer 652,user_652@example.com,2024-02-02T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.652""}",US,referral
653,Customer 653,user_653@example.com,2024-05-29T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.653""}",EMEA,google_ads
654,Customer 654,user_654@example.com,2024-07-13T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.654""}",None,organic
655,Customer 655,user_655@example.com,2024-04-25T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.655""}",None,google_ads
656,Customer 656,user_656@example.com,2024-12-14T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.656""}",US,organic
657,Customer 657,user_657@example.com,2024-01-23T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.657""}",US,organic
658,Customer 658,user_658@example.com,2024-12-04T00:00:00.000Z,"{""region"":""US"",""source"":""paid_social"",""ip_address"":""192.168.1.658""}",US,paid_social
659,Customer 659,user_659@example.com,2024-01-06T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.659""}",APAC,organic
660,Customer 660,user_660@example.com,2024-02-16T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.660""}",US,google_ads
661,Customer 661,user_661@example.com,2024-12-18T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.661""}",EMEA,paid_social
662,Customer 662,user_662@example.com,2024-09-21T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.662""}",APAC,paid_social
663,Customer 663,user_663@example.com,2024-08-20T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.663""}",None,paid_social
664,Customer 664,user_664@example.com,2024-05-17T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.664""}",US,referral
665,Customer 665,user_665@example.com,2024-11-10T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.665""}",None,paid_social
666,Customer 666,user_666@example.com,2024-09-16T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.666""}",EMEA,google_ads
667,Customer 667,user_667@example.com,2024-01-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""organic"",""ip_address"":""192.168.1.667""}",EMEA,organic
668,Customer 668,user_668@example.com,2024-03-02T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.668""}",None,referral
669,Customer 669,user_669@example.com,2024-09-24T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.669""}",None,google_ads
670,Customer 670,user_670@example.com,2024-10-29T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.670""}",APAC,organic
671,Customer 671,user_671@example.com,2024-12-04T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.671""}",APAC,referral
672,Customer 672,user_672@example.com,2024-08-27T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.672""}",None,referral
673,Customer 673,user_673@example.com,2024-03-05T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.673""}",None,organic
674,Customer 674,user_674@example.com,2024-09-08T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.674""}",EMEA,google_ads
675,Customer 675,user_675@example.com,2024-05-11T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.675""}",APAC,google_ads
676,Customer 676,user_676@example.com,2024-02-15T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.676""}",APAC,organic
677,Customer 677,user_677@example.com,2024-01-28T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.677""}",None,organic
678,Customer 678,user_678@example.com,2024-02-14T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.678""}",APAC,referral
679,Customer 679,user_679@example.com,2024-08-31T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.679""}",US,organic
680,Customer 680,user_680@example.com,2024-03-01T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.680""}",US,organic
681,Customer 681,user_681@example.com,2024-03-08T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.681""}",None,organic
682,Customer 682,user_682@example.com,2024-11-30T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.682""}",US,organic
683,Customer 683,user_683@example.com,2024-08-19T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.683""}",US,referral
684,Customer 684,user_684@example.com,2024-03-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.684""}",EMEA,referral
685,Customer 685,user_685@example.com,2024-02-12T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.685""}",None,google_ads
686,Customer 686,user_686@example.com,2024-08-25T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.686""}",None,google_ads
687,Customer 687,user_687@example.com,2024-11-03T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.687""}",EMEA,paid_social
688,Customer 688,user_688@example.com,2024-01-26T00:00:00.000Z,"{""region"":""APAC"",""source"":""referral"",""ip_address"":""192.168.1.688""}",APAC,referral
689,Customer 689,user_689@example.com,2024-03-04T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.689""}",US,referral
690,Customer 690,user_690@example.com,2024-07-19T00:00:00.000Z,"{""region"":""EMEA"",""source"":""paid_social"",""ip_address"":""192.168.1.690""}",EMEA,paid_social
691,Customer 691,user_691@example.com,2024-05-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.691""}",EMEA,google_ads
692,Customer 692,user_692@example.com,2024-12-21T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.692""}",EMEA,referral
693,Customer 693,user_693@example.com,2024-11-14T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.693""}",EMEA,google_ads
694,Customer 694,user_694@example.com,2024-05-03T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.694""}",US,google_ads
695,Customer 695,user_695@example.com,2024-01-21T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.695""}",EMEA,google_ads
696,Customer 696,user_696@example.com,2024-11-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""paid_social"",""ip_address"":""192.168.1.696""}",APAC,paid_social
697,Customer 697,user_697@example.com,2024-11-26T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.697""}",APAC,google_ads
698,Customer 698,user_698@example.com,2024-12-17T00:00:00.000Z,"{""region"":""None"",""source"":""referral"",""ip_address"":""192.168.1.698""}",None,referral
699,Customer 699,user_699@example.com,2024-05-18T00:00:00.000Z,"{""region"":""None"",""source"":""google_ads"",""ip_address"":""192.168.1.699""}",None,google_ads
700,Customer 700,user_700@example.com,2024-08-21T00:00:00.000Z,"{""region"":""US"",""source"":""referral"",""ip_address"":""192.168.1.700""}",US,referral
701,Customer 701,user_701@example.com,2024-02-21T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.701""}",None,organic
702,Customer 702,user_702@example.com,2024-11-05T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.702""}",None,paid_social
703,Customer 703,user_703@example.com,2024-01-02T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.703""}",APAC,google_ads
704,Customer 704,user_704@example.com,2024-08-23T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.704""}",EMEA,google_ads
705,Customer 705,user_705@example.com,2024-04-03T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.705""}",US,organic
706,Customer 706,user_706@example.com,2024-05-04T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.706""}",EMEA,referral
707,Customer 707,user_707@example.com,2024-03-26T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.707""}",None,paid_social
708,Customer 708,user_708@example.com,2024-08-26T00:00:00.000Z,"{""region"":""None"",""source"":""organic"",""ip_address"":""192.168.1.708""}",None,organic
709,Customer 709,user_709@example.com,2024-04-26T00:00:00.000Z,"{""region"":""EMEA"",""source"":""google_ads"",""ip_address"":""192.168.1.709""}",EMEA,google_ads
710,Customer 710,user_710@example.com,2024-06-13T00:00:00.000Z,"{""region"":""EMEA"",""source"":""referral"",""ip_address"":""192.168.1.710""}",EMEA,referral
711,Customer 711,user_711@example.com,2024-10-29T00:00:00.000Z,"{""region"":""US"",""source"":""google_ads"",""ip_address"":""192.168.1.711""}",US,google_ads
712,Customer 712,user_712@example.com,2024-03-08T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.712""}",APAC,organic
713,Customer 713,user_713@example.com,2024-12-27T00:00:00.000Z,"{""region"":""APAC"",""source"":""organic"",""ip_address"":""192.168.1.713""}",APAC,organic
714,Customer 714,user_714@example.com,2024-12-10T00:00:00.000Z,"{""region"":""US"",""source"":""organic"",""ip_address"":""192.168.1.714""}",US,organic
715,Customer 715,user_715@example.com,2024-09-22T00:00:00.000Z,"{""region"":""APAC"",""source"":""google_ads"",""ip_address"":""192.168.1.715""}",APAC,google_ads
716,Customer 716,user_716@example.com,2024-06-19T00:00:00.000Z,"{""region"":""None"",""source"":""paid_social"",""ip_address"":""192.168.1.716""}",None,paid_social
